text,font_size,font-family,font-weight,page-number,x-pos-l,x-pos-r,y-pos-l,page-width,page-height,class,file_name
Foreign Government--Representation . Applies to solicitations for fixed-price supply and service,9,ArialMT,400,26,144,521.29,359.76,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"contracts when the contract is to be performed wholly or in part in a foreign country , and a foreign ",9,ArialMT,400,26,144,531.16,349.44,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
government controls wage rates or material prices and may during contract performance impose a,9,ArialMT,400,26,144,534.83,339,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
mandatory change in wages or prices of materials .,9,ArialMT,400,26,144,345.31,328.68,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( iii ) 252.225-7042 , Authorization to Perform . Applies to all solicitations when performance will be ",9,ArialMT,400,26,144,525.79,318.36,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
wholly or in part in a foreign country .,9,ArialMT,400,26,144,288.59,308.04,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( iv ) 252.225-7049 , Prohibition on Acquisition of Commercial Satellite Services from Certain Foreign ",9,ArialMT,400,26,144,537.77,297.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Entities — Representation . Applies to solicitations for the acquisition of commercial satellite services .,9,ArialMT,400,26,144,539.65,287.28,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( v ) 252.225-7050 , Disclosure of Ownership or Control by the Government of a Country that is a ",9,ArialMT,400,26,144,521.68,276.96,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"State Sponsor of Terrorism . Applies to all solicitations expected to result in contracts of $ 150,000 or ",9,ArialMT,400,26,144,539.91,266.64,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
more .,9,ArialMT,400,26,144,167.05,256.2,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( vi ) 252.229-7012 , Tax Exemptions ( Italy )--Representation. Applies to solicitations when contract ",9,ArialMT,400,26,144,528.46,245.88,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
performance will be in Italy .,9,ArialMT,400,26,144,253.1,235.56,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( vii ) 252.229-7013 , Tax Exemptions ( Spain )--Representation. Applies to solicitations when contract ",9,ArialMT,400,26,144,536.87,225.24,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
performance will be in Spain .,9,ArialMT,400,26,144,259.57,214.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( viii ) 252.247-7022 , Representation of Extent of Transportation by Sea . Applies to all solicitations ",9,ArialMT,400,26,144,528.94,204.48,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
except those for direct purchase of ocean transportation services or those with an anticipated value,9,ArialMT,400,26,144,538.17,194.16,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
at or below the simplified acquisition threshold .,9,ArialMT,400,26,144,330.06,183.84,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( 2 ) The following representations or certifications in SAM are applicable to this solicitation as indicated by,9,ArialMT,400,26,108,525.86,173.4,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
the Contracting Officer ; [ Contracting Officer check as appropriate .],9,Arial-BoldItalicMT,700,26,108,386.29,163.32,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"__ _ ( i ) 252.209-7002 , Disclosure of Ownership or Control by a Foreign Government . ",9,ArialMT,400,26,108,464.42,152.76,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"__ _ ( ii ) 252.225-7000 , Buy American — Balance of Payments Program Certificate . ",9,ArialMT,400,26,108,445.59,142.44,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"__ X _ ( iii ) 252.225-7020 , Trade Agreements Certificate . ",9,ArialMT,400,26,108,334.66,132.24,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
__ _ Use with Alternate I,9,ArialMT,400,26,108,231.38,121.68,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"__ _ ( iv ) 252.225-7031 , Secondary Arab Boycott of Israel . ",9,ArialMT,400,26,108,347.21,111.36,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"__ _ ( v ) 252.225-7035 , Buy American — Free Trade Agreements — Balance of Payments Program ",9,ArialMT,400,26,108,501.23,101.04,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Certificate .,9,ArialMT,400,26,108,151.03,90.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
__ _ Use with Alternate I .,9,ArialMT,400,26,108,237.86,80.28,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Page 27 of 30,9,ArialMT,400,27,483.96,540.14,747.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Request for Proposal FA8540-15-R-32890,9,ArialMT,400,27,370.56,540.07,737.28,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( e ) The offeror has completed the annual representations and certifications electronically via the SAM website at,9,ArialMT,400,27,72,518.17,659.88,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"https :// acquisition . gov / . After reviewing the ORCA database information , the offeror verifies by submission of the ",9,ArialMT,400,27,72,525.22,649.56,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
offer that the representations and certifications currently posted electronically that apply to this solicitation as,9,ArialMT,400,27,72,503.03,639.12,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
indicated in FAR 52.204-8 © and paragraph ( d ) of this provision have been entered or updated within the last 12,9,ArialMT,400,27,72,514.88,628.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"months , are current , accurate , complete , and applicable to this solicitation ( including the business size standard ",9,ArialMT,400,27,72,515.17,618.48,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"applicable to the NAICS code referenced for this solicitation ), as of the date of this offer , and are incorporated in this ",9,ArialMT,400,27,72,532.83,608.16,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"offer by reference ( see FAR 4.1201 ); except for the changes identified below [ offeror to insert changes , identifying ",9,ArialMT,400,27,72,524.38,597.84,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"change by provision number , title , date ]. These amended representation ( s ) and / or certification ( s ) are also ",9,ArialMT,400,27,72,496.24,587.52,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"incorporated in this offer and are current , accurate , and complete as of the date of this offer . ",9,ArialMT,400,27,72,437.09,577.08,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
FAR / DFARS Provision # Title Date Change,9,ArialMT,400,27,72,435.77,555.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"Any changes provided by the offeror are applicable to this solicitation only , and do not result in an update to the ",9,ArialMT,400,27,72,514.2,508.08,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
representations and certifications located in the SAM database .,9,ArialMT,400,27,72,324.13,497.76,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.209-7 INFORMATION REGARDING RESPONSIBILITY MATTERS ( JUL 2013 ),9,Arial-BoldMT,700,27,72,477.39,466.92,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 9.104-7 ( b )),9,ArialMT,400,27,183.96,271.65,456.36,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( b ) The offeror [_] has [_] does not have current active Federal contracts and grants with total value greater than,9,ArialMT,400,27,72,524.3,446.16,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"$ 10,000,000 . ",9,ArialMT,400,27,72,124.57,435.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
252.209-7993 REPRESENTATION BY CORPORATIONS REGARDING AN UNPAID DELINQUENT,9,Arial-BoldMT,700,27,72,525.04,404.76,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
TAX LIABILITY OR A FELONY CONVICTION UNDER ANY FEDERAL LAW--FISCAL,9,Arial-BoldMT,700,27,180,529.03,394.44,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
YEAR 2014 APPROPRIATIONS ( DEVIATION 2014-O0009 ) ( FEB 2014 ),9,Arial-BoldMT,700,27,180,475.47,384.12,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW DARS Tracking # 2014-O0009 ),9,ArialMT,400,27,183.96,331.71,373.56,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( a ) In accordance with sections 8113 and 8114 of the Department of Defense Appropriations Act , 2014 , and sections ",9,ArialMT,400,27,72,535.8,363.12,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"414 and 415 of the Military Construction and Veterans Affairs and Related Agencies Appropriations Act , 2014 ( Public ",9,ArialMT,400,27,72,536.94,352.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"Law 113-76 , Divisions C and J ), none of the funds made available by those divisions ( including Military Construction ",9,ArialMT,400,27,72,532.95,342.48,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
funds ) may be use to enter into a contract with any corporation that--,9,ArialMT,400,27,72,344.85,332.16,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( 1 ) Has any unpaid Federal tax liability that has been assessed , for which all judicial and administrative ",9,ArialMT,400,27,108,516.87,321.72,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"remedies have been exhausted or have lapsed , and that is not being paid in a timely manner pursuant to an ",9,ArialMT,400,27,108,537.14,311.4,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"agreement with the authority responsible for collecting the tax liability , where the awarding agency is aware ",9,ArialMT,400,27,108,533.32,301.08,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"of the unpaid tax liability , unless the agency has considered suspension or debarment of the corporation and ",9,ArialMT,400,27,108,539.5,290.76,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
made a determination that this further action is not necessary to protect the interests of the Government ; or,9,ArialMT,400,27,108,533.23,280.32,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( 2 ) Was convicted of a felony criminal violation under any Federal Law within the preceding 24 months , ",9,ArialMT,400,27,108,517.18,270,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"where the awarding agency is aware of the conviction , unless the agency has considered suspension or ",9,ArialMT,400,27,108,521.17,259.68,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
debarment of the corporation and made a determination that this action is not necessary to protect the,9,ArialMT,400,27,108,513.66,249.36,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
interests of the Government .,9,ArialMT,400,27,108,221.59,239.04,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( b ) The Offeror represents that —,9,ArialMT,400,27,72,203.14,218.28,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( 1 ) It is [ ] is not [ ] a corporation that has any unpaid Federal tax liability that has been assessed , for ",9,ArialMT,400,27,108,523.43,208.2,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"which all judicial and administrative remedies have been exhausted or have lapsed , and that is not being ",9,ArialMT,400,27,108,523.76,197.64,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
paid in a timely manner pursuant to an agreement with the authority responsible for collecting the tax,9,ArialMT,400,27,108,508.3,187.2,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"liability , ",9,ArialMT,400,27,108,137.5,176.88,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( 2 ) It is [ ] is not [ ] a corporation that was convicted of a felony criminal violation under a Federal Law,9,ArialMT,400,27,108,526.9,166.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
within the preceding 24 months .,9,ArialMT,400,27,108,235.07,156.24,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.225-25 PROHIBITION ON CONTRACTING WITH ENTITIES ENGAGING IN CERTAIN,9,Arial-BoldMT,700,27,72,498.01,125.4,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
ACTIVITIES OR TRANSACTIONS RELATING TO IRAN--REPRESENTATION AND,9,Arial-BoldMT,700,27,180,518.57,115.08,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
CERTIFICATIONS ( DEC 2012 ),9,ArialMT,400,27,180,311.31,104.64,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 25.1103 ( e )),9,ArialMT,400,27,183.96,273.71,94.08,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Page 28 of 30,9,ArialMT,400,28,483.96,540.14,747.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Request for Proposal FA8540-15-R-32890,9,ArialMT,400,28,370.56,540.07,737.28,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
THE FOLLOWING IS FILL-IN DATA FOR PROVISION 252.204-7007 PARA ( d )( 2 )( iii ):,9,Arial-BoldMT,700,28,72,421.07,711.84,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
252.225-7020 TRADE AGREEMENTS CERTIFICATE ( Jan 2005 ),9,Arial-BoldMT,700,28,72,385.57,691.2,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( c ) Certification and identification of country of origin .,9,Arial-ItalicMT,400,28,72,281.68,670.32,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( 1 ) For all line items subject to the Trade Agreements clause of this solicitation , the offeror certifies that each ",9,ArialMT,400,28,108,538.89,659.88,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"end product to be delivered under this contract , except those listed in paragraph ( c )( 2 ) of this provision , is a ",9,ArialMT,400,28,108,534.23,649.56,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"U . S . -made , qualifying country , or designated country , end product . ",9,ArialMT,400,28,108,372.79,639.12,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( 2 ) The following supplies are other nondesignated country end products :,9,ArialMT,400,28,108,399.29,628.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
_____________________________________,9,ArialMT,400,28,113.4,298.54,607.56,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Insert line item number,9,ArialMT,400,28,113.4,205.02,596.76,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
____________________________________,9,ArialMT,400,28,317.36,497.52,607.56,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Insert country of origin,9,ArialMT,400,28,317.43,406.58,596.76,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
PART IV - REPRESENTATIONS AND INSTRUCTIONS,9,Arial-BoldMT,700,28,193.68,418.18,565.44,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
SECTION L,9,Arial-BoldMT,700,28,282,329.97,555.12,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"INSTRUCTIONS , CONDITIONS , AND NOTICES TO OFFERORS OR RESPONDENTS ",9,Arial-BoldMT,700,28,130.68,481.26,544.8,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.204-7 SYSTEM FOR AWARD MANAGEMENT ( JUL 2013 ),9,Arial-BoldMT,700,28,72,396.51,513.72,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 4.1105 ( a )( 1 )),9,ArialMT,400,28,183.96,279.69,503.16,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.204-16 COMMERCIAL AND GOVERNMENT ENTITY CODE REPORTING ( NOV 2014 ),9,Arial-BoldMT,700,28,72,506.31,482.64,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"( IAW FAR 4.1804 ( a ), FAR 12.301 ( d )) ",9,ArialMT,400,28,183.96,332.5,472.08,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"252.204-7004 ALTERNATE A , SYSTEM FOR AWARD MANAGEMENT ( FEB 2014 ) ",9,Arial-BoldMT,700,28,72,466.35,451.56,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW DFARS 204.1105 ),9,ArialMT,400,28,183.96,280.17,441,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"52.211-14 NOTICE OF PRIORITY RATING FOR NATIONAL DEFENSE , EMERGENCY ",9,Arial-BoldMT,700,28,72,489.53,420.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"PREPAREDNESS , AND ENERGY PROGRAM USE ( APR 2008 ) ",9,Arial-BoldMT,700,28,180,445.28,410.16,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 11.604 ( a )),9,ArialMT,400,28,183.96,268.66,399.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Note : DX or DO rating will be completed on cover page .,9,ArialMT,400,28,72,299.09,389.28,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.214-34 SUBMISSION OF OFFERS IN THE ENGLISH LANGUAGE ( APR 1991 ),9,Arial-BoldMT,700,28,72,474.86,358.44,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 14.201-6 ( w )),9,ArialMT,400,28,183.96,278.2,347.88,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.214-35 SUBMISSION OF OFFERS IN U . S . CURRENCY ( APR 1991 ),9,Arial-BoldMT,700,28,72,431.3,327.48,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 14.201-6 ( x )),9,ArialMT,400,28,183.96,276.17,316.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.215-1 INSTRUCTIONS TO OFFERORS--COMPETITIVE ACQUISITION ( JAN 2004 ),9,Arial-BoldMT,700,28,72,497.43,296.4,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 15.209 ( a )),9,ArialMT,400,28,183.96,268.66,285.84,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
5352.215-9000 FACILITY CLEARANCE ( MAY 1996 ),9,ArialMT,400,28,72,335.73,265.32,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW AFFARS 5315.209 ( S-90 )),9,ArialMT,400,28,183.96,310.17,254.76,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.216-1 TYPE OF CONTRACT ( APR 1984 ),9,ArialMT,400,28,72,326.84,234.24,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 16.105 ),9,ArialMT,400,28,183.96,257.68,223.68,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
The Government contemplates award of a ( see individual line item ) contract resulting from this solicitation .,9,ArialMT,400,28,72,502.28,213.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.233-2 SERVICE OF PROTEST ( SEP 2006 ),9,ArialMT,400,28,72,334.35,182.52,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 33.106 ( a )),9,ArialMT,400,28,183.96,268.66,171.96,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( a ) by obtaining written and dated acknowledgment of receipt from ( See page 1 Issuing Office ).,9,ArialMT,400,28,72,455.77,161.88,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.252-1 SOLICITATION PROVISIONS INCORPORATED BY REFERENCE ( FEB 1998 ),9,Arial-BoldMT,700,28,72,504.81,130.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 52.107 ( a )),9,ArialMT,400,28,183.96,268.66,120.24,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"This solicitation incorporated one or more solicitation provisions by reference , with the same force and effect as if ",9,ArialMT,400,28,72,521.53,109.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"they were given in full text . Upon request , the Contracting Officer will make their full text available . ",9,ArialMT,400,28,72,460.81,99.48,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Page 29 of 30,9,ArialMT,400,29,483.96,540.14,747.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Request for Proposal FA8540-15-R-32890,9,ArialMT,400,29,370.56,540.07,737.28,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
The full text of a clause may be accessed electronically at this / these address ( es ): Regulations URLs : ( Click on the,9,ArialMT,400,29,72,525.12,711.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
appropriate regulation .),9,ArialMT,400,29,72,165.27,701.28,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
http :// farsite . hill . af . mil / reghtml / regs / far2afmcfars / fardfars / far / far1toc . htm,9,ArialMT,400,29,72,355.27,690.96,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
http :// farsite . hill . af . mil / reghtml / regs / far2afmcfars / fardfars / dfars / dfar1toc . htm,9,ArialMT,400,29,72,369.81,680.52,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
http :// farsite . hill . af . mil / reghtml / regs / far2afmcfars / af _ afmc / affars / affar1toc . htm,9,ArialMT,400,29,72,376.41,670.2,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"NOTE : After selecting the appropriate regulation above , at the "" Table of Contents "" page conduct a search for the ",9,ArialMT,400,29,72,520.72,649.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"desired regulation reference , using your browser ' s FIND function . When located , click on the regulation reference ",9,ArialMT,400,29,72,527.89,639.36,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( hyperlink ).,9,ArialMT,400,29,72,116.53,628.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
PART IV - REPRESENTATIONS AND INSTRUCTIONS,9,Arial-BoldMT,700,29,193.68,418.18,597.96,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
SECTION M,9,Arial-BoldMT,700,29,280.92,330.89,587.64,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
EVALUATION FACTORS FOR AWARD,9,Arial-BoldMT,700,29,224.52,387.46,577.32,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
52.217-5 EVALUATION OF OPTIONS ( JUL 1990 ),9,ArialMT,400,29,72,349.47,546.24,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( IAW FAR 17.208 ( c )),9,ArialMT,400,29,183.96,268.19,535.68,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"Except when it is determined in accordance with FAR 17.206 ( b ) not to be in the Government ' s best interests , the ",9,ArialMT,400,29,72,519.47,525.36,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Government will evaluate offers for award purposes by adding the total price for all options to the total price for the,9,ArialMT,400,29,72,526.39,514.92,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
basic requirement . Evaluation of options will not obligate the Government to exercise the option ( s ).,9,ArialMT,400,29,72,464.3,504.6,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
AWARD – ALL OR NONE BASIS :,9,Arial-BoldMT,700,29,72,211.49,453.12,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
EVALUATION BASIS FOR AWARD,9,Arial-BoldMT,700,29,232.44,379.45,473.76,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Notwithstanding FAR provision 52.215-1 ( f ) Instructions to Offerors - Competitive Acquisition award,9,Arial-BoldMT,700,29,72,483.32,432.36,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
shall be made to a single bidder / offeror whose bid / offer responds to all items included in the solicitation . Failure to,9,ArialMT,400,29,72,523.91,421.8,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
provide for any item including any option ( except for CLINs stated as ‘ To Be Determined ’ or ‘ Not Separately Priced ’),9,ArialMT,400,29,72,531.69,411.48,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
shall render the bid nonresponsive or may cause the offeror ' s proposal to be rejected .,9,ArialMT,400,29,72,412.27,401.16,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"FOR PURPOSES OF AWARD , OFFERS WILL BE EVALUATED BASED ON PRICE OR COST AS FOLLOWS : ",9,Arial-BoldMT,700,29,72,522.97,380.64,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
Cost / Price Proposal .,9,Arial-BoldMT,700,29,72,159.99,360,612,792,yes,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
( a .) Reasonableness : The existence of adequate price competition is expected to support a,9,ArialMT,400,29,72,438.73,339.24,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
determination of reasonableness . Price analysis techniques may be used to further validate price,9,ArialMT,400,29,72,457.3,328.68,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
reasonableness . If adequate price competition is not obtained or if price reasonableness cannot be,9,ArialMT,400,29,72,464.66,318.36,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
"determined using price analysis of Government-obtained information , additional information in accordance ",9,ArialMT,400,29,72,493.87,308.04,612,792,,2b10624269448a40347ee57b9664dc3e37e9c71d.file.pdf.tetml
